consumption,savings,income
34905.27,0.0,34905.27
31913.03,0.0,31913.03
27132.03,0.0,27132.03
29143.0,0.0,29143.0
8339.25,0.0,8339.25
35593.95,0.0,35593.95
27172.17,0.0,27172.17
16846.37,2152.17,18998.54
56094.16,0.0,56094.16
29404.62,0.0,29404.62
17535.35,0.0,17535.35
65141.5,7377.04,72518.54
44268.31,4108.69,48377.0
11298.77,0.0,11298.77
16340.56,0.0,16340.56
32128.3,0.0,32128.3
29983.44,0.0,29983.44
33785.87,19467.39,53253.26
40054.36,0.0,40054.36
22844.3,0.0,22844.3
19274.96,3442.62,22717.579999999998
35375.42,0.0,35375.42
55185.24,733.69,55918.93
5037.6,0.0,5037.6
48308.49,0.0,48308.49
35895.13,0.0,35895.13
35439.68,1956.52,37396.2
23086.34,0.0,23086.34
50140.69,1467.39,51608.08
22450.47,146.73,22597.2
28434.26,0.0,28434.26
30141.98,0.0,30141.98
19310.07,0.0,19310.07
26703.32,0.0,26703.32
21649.33,1760.86,23410.190000000002
38709.08,0.0,38709.08
17804.88,0.0,17804.88
13543.87,0.0,13543.87
36192.22,0.0,36192.22
18842.25,0.0,18842.25
17728.93,0.0,17728.93
36664.38,0.0,36664.38
64345.25,0.0,64345.25
39313.45,2543.47,41856.92
29321.28,0.0,29321.28
10291.42,0.0,10291.42
32629.09,0.0,32629.09
14776.02,0.0,14776.02
45518.17,8804.34,54322.509999999995
22555.86,0.0,22555.86
25108.66,0.0,25108.66
24244.2,0.0,24244.2
28747.16,0.0,28747.16
17209.74,0.0,17209.74
36029.44,0.0,36029.44
34885.19,0.0,34885.19
22260.56,0.0,22260.56
26531.13,0.0,26531.13
55323.37,0.0,55323.37
18362.3,1475.4,19837.7
30438.81,6114.13,36552.94
30775.41,0.0,30775.41
13321.97,0.0,13321.97
25039.33,2983.42,28022.75
48647.61,3668.47,52316.08
26130.88,0.0,26130.88
42718.96,0.0,42718.96
35589.12,1475.4,37064.520000000004
21008.19,0.0,21008.19
20587.85,4010.86,24598.71
32414.34,0.0,32414.34
3677.92,0.0,3677.92
28464.66,0.0,28464.66
57313.32,590.16,57903.48
52198.7,2983.42,55182.119999999995
8972.29,0.0,8972.29
34236.19,0.0,34236.19
20328.97,0.0,20328.97
11370.99,4402.17,15773.16
17524.16,0.0,17524.16
46758.24,0.0,46758.24
22709.81,0.0,22709.81
43660.4,0.0,43660.4
44422.76,2934.78,47357.54
12684.27,0.0,12684.27
40851.49,0.0,40851.49
15992.35,3480.66,19473.010000000002
10534.5,0.0,10534.5
27217.23,31793.47,59010.7
17218.82,0.0,17218.82
18267.58,0.0,18267.58
17573.01,0.0,17573.01
42991.9,0.0,42991.9
31927.18,5999.99,37927.17
31817.09,0.0,31817.09
23089.12,0.0,23089.12
24440.06,0.0,24440.06
60162.19,8217.39,68379.58
9857.23,1467.39,11324.619999999999
22409.13,0.0,22409.13
25102.68,0.0,25102.68
35387.67,0.0,35387.67
19878.47,0.0,19878.47
13633.81,1320.65,14954.46
20415.27,0.0,20415.27
15485.43,7377.04,22862.47
36204.93,0.0,36204.93
26241.04,1721.31,27962.350000000002
41022.48,0.0,41022.48
24546.33,0.0,24546.33
19075.14,0.0,19075.14
20143.07,7239.13,27382.2
32520.46,0.0,32520.46
11415.81,0.0,11415.81
14623.88,0.0,14623.88
36630.84,0.0,36630.84
38185.6,0.0,38185.6
5596.65,0.0,5596.65
8842.8,0.0,8842.8
24179.89,4279.89,28459.78
47089.42,0.0,47089.42
37350.68,4891.3,42241.98
55233.75,9586.95,64820.7
18648.89,0.0,18648.89
48846.05,3934.42,52780.47
32058.93,0.0,32058.93
21353.11,0.0,21353.11
21458.77,6945.65,28404.42
24259.27,0.0,24259.27
22315.4,0.0,22315.4
35425.16,0.0,35425.16
49182.96,6358.69,55541.65
22887.93,0.0,22887.93
30084.43,0.0,30084.43
39274.16,4891.3,44165.46000000001
26834.57,0.0,26834.57
22737.89,0.0,22737.89
31363.49,0.0,31363.49
39100.66,0.0,39100.66
12740.27,245.9,12986.17
26928.1,0.0,26928.1
31598.06,0.0,31598.06
