log_dowry,elementary_plus,junior_plus,college,ethnicity,year,mar_year,mar_age,husband_elementary,husband_junior,husband_college,husband_mar_age,pre_marriage_asset,muslim,multiple_wives
12.8992195,1.0,1.0,0.0,Banten,2007.0,,21.0,1.0,1.0,0.0,,100000.0,1.0,
9.2103405,0.0,0.0,0.0,Banten,2007.0,1998.0,22.0,0.0,0.0,0.0,28.0,,1.0,0.0
13.592367,0.0,0.0,0.0,Banten,2007.0,2003.0,,1.0,1.0,0.0,21.0,,1.0,0.0
13.458836,1.0,0.0,0.0,Banten,2007.0,2005.0,25.0,1.0,1.0,0.0,27.0,0.0,1.0,0.0
13.458836,1.0,1.0,1.0,Banten,2007.0,2000.0,36.0,1.0,1.0,1.0,36.0,1000000.0,1.0,0.0
4.6051702,0.0,0.0,0.0,Banten,2007.0,1984.0,15.0,0.0,0.0,0.0,,,1.0,
14.690979,1.0,1.0,0.0,Banten,2007.0,2007.0,20.0,1.0,1.0,0.0,28.0,1000000.0,1.0,0.0
12.345835,1.0,0.0,0.0,Banten,2000.0,1999.0,22.0,1.0,1.0,0.0,24.0,,1.0,0.0
12.429216,1.0,0.0,0.0,Banten,2000.0,1999.0,17.0,1.0,1.0,0.0,19.0,,1.0,0.0
11.91839,,,,Banten,2007.0,2002.0,20.0,0.0,0.0,0.0,20.0,100000.0,1.0,0.0
9.903487,1.0,1.0,0.0,Palembang,2007.0,2003.0,25.0,1.0,0.0,0.0,26.0,600000.0,1.0,0.0
11.91839,1.0,1.0,0.0,Banten,2007.0,,21.0,1.0,0.0,0.0,,25000.0,1.0,
11.512925,0.0,0.0,0.0,Banten,2000.0,1991.0,17.0,1.0,1.0,0.0,36.0,,1.0,1.0
6.9077554,1.0,0.0,0.0,Banten,2007.0,1998.0,29.0,1.0,1.0,0.0,26.0,,1.0,0.0
12.611538,1.0,1.0,0.0,Banten,2000.0,1985.0,16.0,0.0,0.0,0.0,23.0,,1.0,0.0
12.8992195,1.0,1.0,0.0,Banten,2007.0,,21.0,1.0,1.0,0.0,,500000.0,1.0,
10.126631,1.0,1.0,0.0,Banten,2000.0,1998.0,19.0,1.0,1.0,0.0,23.0,,1.0,1.0
13.592367,1.0,0.0,0.0,Dayak,2007.0,2003.0,38.0,0.0,0.0,0.0,44.0,800000.0,1.0,0.0
14.077875,1.0,1.0,0.0,Banten,2007.0,,18.0,1.0,0.0,0.0,,500000.0,1.0,
12.611538,1.0,0.0,0.0,Banten,2007.0,,21.0,0.0,0.0,0.0,,0.0,1.0,
13.458836,1.0,1.0,0.0,Banten,2007.0,,23.0,1.0,1.0,0.0,,100000.0,1.0,
8.517193,1.0,0.0,0.0,95.0,2000.0,1996.0,16.0,1.0,0.0,0.0,15.0,,1.0,0.0
11.91839,1.0,1.0,0.0,Banten,2007.0,2007.0,20.0,1.0,0.0,0.0,22.0,6000000.0,1.0,0.0
12.611538,,,,Banten,2007.0,,10.0,0.0,0.0,0.0,,0.0,1.0,
8.517193,1.0,1.0,0.0,Banten,2000.0,1997.0,27.0,1.0,1.0,0.0,28.0,,1.0,0.0
12.429216,1.0,1.0,0.0,Jawa,2007.0,2005.0,22.0,1.0,0.0,0.0,22.0,500000.0,1.0,0.0
12.468437,1.0,1.0,0.0,Banten,2000.0,1999.0,19.0,1.0,1.0,0.0,18.0,,1.0,0.0
11.91839,1.0,1.0,0.0,Banten,2007.0,2006.0,28.0,1.0,1.0,0.0,28.0,2500000.0,1.0,0.0
13.458836,0.0,0.0,0.0,Banten,2007.0,2003.0,17.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0
14.151983,,,,Banten,2007.0,2000.0,28.0,1.0,1.0,0.0,34.0,200000.0,1.0,0.0
11.91839,0.0,0.0,0.0,Banten,2000.0,1994.0,16.0,0.0,0.0,0.0,29.0,,1.0,0.0
8.517193,1.0,0.0,0.0,Banten,2000.0,1985.0,20.0,0.0,0.0,0.0,22.0,,1.0,0.0
14.077875,1.0,1.0,0.0,Banten,2007.0,,27.0,1.0,1.0,0.0,,200000.0,1.0,
13.122363,1.0,1.0,0.0,Banten,2000.0,2000.0,22.0,1.0,1.0,0.0,29.0,,1.0,0.0
8.006368,1.0,1.0,0.0,Banten,2007.0,1998.0,29.0,1.0,0.0,0.0,30.0,10000000.0,1.0,0.0
10.819778,1.0,0.0,0.0,Banten,2007.0,1999.0,22.0,0.0,0.0,0.0,34.0,,1.0,1.0
9.2103405,1.0,0.0,0.0,Banten,2000.0,1998.0,17.0,0.0,0.0,0.0,25.0,,1.0,0.0
11.982929,0.0,0.0,0.0,Banten,2007.0,2005.0,16.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0
14.557447,1.0,1.0,0.0,Banten,2007.0,2002.0,27.0,1.0,1.0,0.0,32.0,300000.0,1.0,0.0
6.3969297,0.0,0.0,0.0,Banten,2000.0,1949.0,16.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0
12.97154,1.0,1.0,0.0,Banten,2000.0,2000.0,27.0,1.0,1.0,0.0,34.0,,1.0,0.0
11.350407,1.0,1.0,0.0,Banten,2007.0,1987.0,19.0,1.0,1.0,0.0,22.0,,0.0,0.0
14.220976,1.0,0.0,0.0,Banten,2007.0,2006.0,19.0,1.0,1.0,0.0,24.0,300000.0,1.0,0.0
13.122363,1.0,1.0,0.0,Palembang,2007.0,2002.0,21.0,1.0,1.0,0.0,24.0,1800000.0,1.0,0.0
12.429216,0.0,0.0,0.0,Banten,2000.0,1963.0,20.0,1.0,0.0,0.0,,750000.0,1.0,
12.506177,1.0,1.0,0.0,Banten,2000.0,1999.0,22.0,1.0,1.0,0.0,23.0,,1.0,0.0
11.289782,0.0,0.0,0.0,Banten,2007.0,,17.0,1.0,0.0,0.0,,5000.0,1.0,
12.100712,1.0,1.0,0.0,Banten,2000.0,1984.0,15.0,1.0,1.0,0.0,20.0,,1.0,0.0
13.815511,1.0,1.0,0.0,Banten,2007.0,2000.0,22.0,1.0,1.0,0.0,29.0,500000.0,1.0,0.0
11.289782,0.0,0.0,0.0,Banten,2007.0,1988.0,18.0,0.0,0.0,0.0,21.0,,1.0,0.0
2.3025851,0.0,0.0,0.0,Banten,2000.0,1954.0,10.0,0.0,0.0,0.0,14.0,,1.0,0.0
13.126346,1.0,1.0,1.0,Komering,2000.0,1995.0,29.0,1.0,1.0,1.0,29.0,,1.0,0.0
12.611538,1.0,1.0,0.0,Banten,2000.0,2000.0,25.0,1.0,1.0,0.0,25.0,,1.0,0.0
10.308952,1.0,1.0,0.0,Banten,2000.0,1994.0,21.0,1.0,1.0,0.0,21.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Banten,2000.0,1990.0,33.0,0.0,0.0,0.0,29.0,,1.0,0.0
3.912023,0.0,0.0,0.0,95.0,2000.0,1958.0,30.0,0.0,0.0,0.0,33.0,,1.0,0.0
12.206073,0.0,0.0,0.0,Banten,2007.0,2006.0,,1.0,0.0,0.0,33.0,,1.0,1.0
14.508657,1.0,1.0,0.0,Palembang,2007.0,,24.0,1.0,1.0,0.0,,0.0,1.0,
13.815511,0.0,0.0,0.0,Banten,2000.0,1976.0,34.0,1.0,0.0,0.0,38.0,800000.0,1.0,
11.512925,1.0,0.0,0.0,Banten,2007.0,2002.0,18.0,1.0,1.0,0.0,26.0,3800000.0,1.0,0.0
12.577636,1.0,1.0,0.0,Banten,2000.0,1997.0,21.0,1.0,1.0,0.0,23.0,,1.0,0.0
4.6051702,0.0,0.0,0.0,Banten,2007.0,1957.0,15.0,0.0,0.0,0.0,,,1.0,
13.458836,,,,Banten,2007.0,2007.0,38.0,1.0,1.0,0.0,56.0,0.0,1.0,0.0
13.122363,0.0,0.0,0.0,Banten,2007.0,2001.0,23.0,0.0,0.0,0.0,24.0,500000.0,1.0,0.0
12.8992195,1.0,1.0,0.0,Banten,2000.0,1997.0,26.0,1.0,1.0,0.0,23.0,,1.0,0.0
12.206073,1.0,0.0,0.0,Banten,2007.0,2003.0,,1.0,0.0,0.0,50.0,,1.0,1.0
8.517193,0.0,0.0,0.0,Banten,2007.0,1994.0,,0.0,0.0,0.0,32.0,,1.0,0.0
3.912023,0.0,0.0,0.0,Banten,2007.0,1972.0,19.0,0.0,0.0,0.0,18.0,,1.0,
9.2103405,0.0,0.0,0.0,Banten,2000.0,1984.0,17.0,1.0,0.0,0.0,25.0,,1.0,0.0
10.714417,0.0,0.0,0.0,Banten,2007.0,1998.0,22.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0
9.1049795,1.0,1.0,0.0,Banten,2000.0,1973.0,20.0,1.0,1.0,0.0,29.0,,1.0,0.0
13.122363,1.0,1.0,0.0,Banten,2007.0,2002.0,25.0,1.0,0.0,0.0,38.0,50000.0,1.0,0.0
6.9077554,1.0,1.0,0.0,Banten,2000.0,1999.0,20.0,0.0,0.0,0.0,24.0,,1.0,0.0
8.517193,0.0,0.0,0.0,Banten,2007.0,1980.0,18.0,0.0,0.0,0.0,19.0,200000.0,1.0,0.0
12.206073,1.0,0.0,0.0,Banten,2007.0,2004.0,17.0,0.0,0.0,0.0,29.0,1000000.0,1.0,0.0
6.9077554,1.0,0.0,0.0,Banten,2007.0,2005.0,18.0,0.0,0.0,0.0,24.0,130000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Banten,2007.0,2001.0,17.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0
9.2103405,1.0,1.0,0.0,Banten,2007.0,2002.0,18.0,1.0,1.0,0.0,22.0,500000.0,1.0,0.0
9.2103405,1.0,0.0,0.0,Banten,2007.0,2007.0,16.0,1.0,0.0,0.0,27.0,2000000.0,1.0,0.0
12.8992195,1.0,1.0,1.0,Banten,2000.0,1997.0,31.0,1.0,1.0,1.0,29.0,,1.0,1.0
10.126631,0.0,0.0,0.0,Banten,2007.0,1995.0,25.0,0.0,0.0,0.0,27.0,,1.0,0.0
3.912023,0.0,0.0,0.0,Banten,2007.0,2007.0,17.0,0.0,0.0,0.0,,,1.0,
9.2103405,0.0,0.0,0.0,Banten,2000.0,1984.0,24.0,0.0,0.0,0.0,26.0,,1.0,0.0
6.9077554,0.0,0.0,0.0,Banten,2007.0,,22.0,1.0,1.0,0.0,,0.0,1.0,
9.2103405,0.0,0.0,0.0,Banten,2007.0,2000.0,,1.0,0.0,0.0,23.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Banten,2007.0,1999.0,22.0,0.0,0.0,0.0,23.0,,1.0,0.0
11.225244,0.0,0.0,0.0,Banten,2000.0,1997.0,22.0,1.0,1.0,0.0,25.0,,1.0,0.0
6.214608,0.0,0.0,0.0,Banten,2000.0,1982.0,16.0,0.0,0.0,0.0,18.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Banten,2007.0,2007.0,35.0,0.0,0.0,0.0,,300000.0,1.0,
9.2103405,0.0,0.0,0.0,Banten,2007.0,,25.0,0.0,0.0,0.0,,1000.0,1.0,
12.611538,1.0,0.0,0.0,Palembang,2007.0,2002.0,24.0,,,,31.0,2000000.0,1.0,0.0
7.824046,0.0,0.0,0.0,Banten,2000.0,1953.0,10.0,0.0,0.0,0.0,23.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Banten,2007.0,2001.0,24.0,0.0,0.0,0.0,22.0,500000.0,1.0,0.0
9.2103405,1.0,0.0,0.0,Banten,2007.0,2004.0,21.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2003.0,19.0,0.0,0.0,0.0,25.0,300000.0,1.0,0.0
10.126631,0.0,0.0,0.0,Banten,2000.0,1991.0,14.0,1.0,0.0,0.0,18.0,,1.0,0.0
14.220976,0.0,0.0,0.0,Banten,2007.0,,12.0,0.0,0.0,0.0,12.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Banten,2007.0,2006.0,19.0,1.0,0.0,0.0,24.0,300000.0,1.0,0.0
12.611538,0.0,0.0,0.0,Banten,2007.0,,21.0,1.0,0.0,0.0,,1000.0,1.0,
6.9077554,0.0,0.0,0.0,Banten,2007.0,1998.0,19.0,1.0,0.0,0.0,34.0,500000.0,1.0,0.0
1.609438,0.0,0.0,0.0,Banten,2000.0,1968.0,17.0,0.0,0.0,0.0,18.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Banten,2007.0,2003.0,18.0,0.0,0.0,0.0,26.0,300000.0,1.0,0.0
12.8992195,1.0,1.0,0.0,Banten,2007.0,2004.0,18.0,0.0,0.0,0.0,31.0,10000.0,1.0,0.0
11.512925,0.0,0.0,0.0,Banten,2007.0,,28.0,1.0,1.0,0.0,,200000.0,1.0,
12.706848,1.0,1.0,0.0,Jawa,2007.0,,23.0,0.0,0.0,0.0,,,1.0,
10.819778,1.0,1.0,0.0,Banten,2007.0,2007.0,22.0,1.0,0.0,0.0,28.0,200000.0,1.0,0.0
8.517193,1.0,1.0,0.0,Banten,2007.0,,41.0,1.0,0.0,0.0,,0.0,1.0,
6.214608,0.0,0.0,0.0,Banten,2007.0,1984.0,23.0,0.0,0.0,0.0,34.0,,1.0,0.0
,0.0,0.0,0.0,Banten,2007.0,,,,,,,,1.0,
6.9077554,0.0,0.0,0.0,Banten,2007.0,2002.0,20.0,1.0,0.0,0.0,23.0,1500000.0,1.0,0.0
8.517193,0.0,0.0,0.0,Banten,2007.0,2002.0,17.0,0.0,0.0,0.0,21.0,200000.0,1.0,0.0
13.592367,1.0,1.0,0.0,Banten,2007.0,1989.0,21.0,1.0,1.0,0.0,25.0,300000.0,1.0,0.0
9.2103405,1.0,0.0,0.0,Banten,2007.0,2006.0,16.0,1.0,0.0,0.0,23.0,120000.0,1.0,0.0
6.9077554,0.0,0.0,0.0,Banten,2000.0,1998.0,29.0,1.0,0.0,0.0,33.0,,1.0,0.0
8.517193,0.0,0.0,0.0,Banten,2000.0,1981.0,18.0,1.0,0.0,0.0,28.0,,1.0,0.0
9.903487,1.0,0.0,0.0,Banten,2007.0,2002.0,17.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0
10.308952,1.0,0.0,0.0,Banten,2000.0,1995.0,20.0,1.0,1.0,0.0,25.0,,1.0,0.0
13.815511,1.0,1.0,1.0,Banten,2000.0,1979.0,26.0,1.0,1.0,1.0,25.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Banten,2007.0,2007.0,,1.0,0.0,0.0,34.0,,1.0,0.0
12.8992195,1.0,1.0,0.0,Banten,2007.0,2005.0,18.0,1.0,1.0,0.0,22.0,0.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Banten,2007.0,,19.0,1.0,0.0,0.0,,0.0,1.0,
13.61706,0.0,0.0,0.0,Banten,2007.0,2005.0,21.0,1.0,0.0,0.0,30.0,7000000.0,1.0,0.0
12.429216,0.0,0.0,0.0,Banten,2000.0,1997.0,20.0,0.0,0.0,0.0,22.0,,1.0,0.0
8.517193,0.0,0.0,0.0,Banten,2000.0,1997.0,19.0,0.0,0.0,0.0,25.0,,1.0,0.0
8.517193,0.0,0.0,0.0,Banten,2007.0,,17.0,0.0,0.0,0.0,,0.0,1.0,
10.819778,0.0,0.0,0.0,Banten,2007.0,,17.0,1.0,1.0,0.0,,0.0,1.0,
8.517193,0.0,0.0,0.0,Jawa,2000.0,1987.0,14.0,0.0,0.0,0.0,17.0,,1.0,0.0
11.0021,1.0,1.0,1.0,Banten,2007.0,,23.0,1.0,1.0,0.0,,0.0,1.0,
11.0021,1.0,1.0,0.0,Banten,2000.0,1995.0,17.0,1.0,0.0,0.0,23.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Banten,2007.0,2004.0,18.0,0.0,0.0,0.0,22.0,700000.0,1.0,0.0
11.512925,1.0,1.0,1.0,Banten,2007.0,2004.0,24.0,1.0,1.0,0.0,25.0,7000000.0,1.0,0.0
,0.0,0.0,0.0,Banten,2007.0,2003.0,18.0,1.0,0.0,0.0,26.0,50000.0,1.0,0.0
9.2103405,1.0,1.0,0.0,Banten,2000.0,1998.0,18.0,1.0,0.0,0.0,23.0,,1.0,0.0
7.6009026,1.0,1.0,0.0,Banten,2007.0,1973.0,22.0,1.0,1.0,0.0,,,1.0,
8.006368,0.0,0.0,0.0,Banten,2000.0,1972.0,19.0,0.0,0.0,0.0,20.0,,1.0,0.0
14.220976,1.0,1.0,0.0,Banten,2007.0,2005.0,22.0,1.0,1.0,0.0,40.0,40000.0,1.0,1.0
11.512925,1.0,1.0,0.0,Banten,2007.0,2002.0,28.0,1.0,1.0,0.0,26.0,1500000.0,1.0,0.0
13.815511,1.0,1.0,0.0,Betawi,2007.0,2006.0,24.0,1.0,1.0,0.0,27.0,,1.0,0.0
13.199325,1.0,1.0,0.0,Palembang,2007.0,2000.0,20.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0
14.403297,1.0,1.0,0.0,Banten,2007.0,2006.0,32.0,1.0,1.0,0.0,50.0,3000000.0,1.0,0.0
12.8992195,1.0,1.0,0.0,Banten,2000.0,2000.0,20.0,1.0,1.0,1.0,29.0,,1.0,0.0
9.903487,1.0,0.0,0.0,Sunda,2000.0,1994.0,26.0,1.0,1.0,0.0,26.0,,1.0,0.0
11.77529,1.0,1.0,0.0,Banten,2007.0,2004.0,26.0,1.0,1.0,0.0,24.0,2000000.0,1.0,0.0
13.122363,1.0,1.0,1.0,Palembang,2000.0,1987.0,24.0,1.0,1.0,1.0,24.0,,1.0,0.0
13.122363,1.0,1.0,0.0,Palembang,2000.0,1958.0,24.0,1.0,1.0,0.0,28.0,,1.0,0.0
12.206073,1.0,1.0,1.0,Jawa,2007.0,2006.0,26.0,1.0,1.0,0.0,24.0,10000000.0,1.0,0.0
11.0021,0.0,0.0,0.0,Banten,2007.0,2004.0,13.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0
12.429216,1.0,1.0,0.0,Banten,2007.0,1993.0,22.0,1.0,1.0,0.0,23.0,,1.0,0.0
13.815511,1.0,1.0,1.0,Minang,2007.0,2006.0,31.0,1.0,1.0,0.0,30.0,1000000.0,1.0,0.0
12.206073,1.0,1.0,0.0,Banten,2007.0,2006.0,21.0,1.0,1.0,0.0,22.0,350000.0,1.0,0.0
8.517193,1.0,0.0,0.0,Banten,2000.0,2000.0,35.0,1.0,1.0,0.0,38.0,,1.0,1.0
9.615806,0.0,0.0,0.0,Banten,2000.0,1994.0,18.0,0.0,0.0,0.0,25.0,,1.0,0.0
13.592367,1.0,1.0,0.0,Palembang,2007.0,2007.0,23.0,1.0,1.0,0.0,31.0,500000.0,1.0,0.0
11.0021,1.0,1.0,0.0,95.0,2000.0,2000.0,21.0,1.0,1.0,0.0,22.0,,1.0,0.0
13.217673,1.0,1.0,0.0,Banten,2007.0,2006.0,19.0,1.0,1.0,0.0,23.0,,1.0,0.0
6.9077554,0.0,0.0,0.0,Banten,2007.0,2003.0,37.0,0.0,0.0,0.0,34.0,2000000.0,1.0,0.0
12.611538,1.0,1.0,1.0,Palembang,2007.0,2000.0,21.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0
10.933107,1.0,1.0,0.0,Banten,2007.0,,17.0,1.0,1.0,0.0,,500000.0,1.0,
11.156251,1.0,1.0,0.0,Komering,2000.0,1989.0,22.0,1.0,1.0,1.0,25.0,,1.0,0.0
1.0986123,1.0,0.0,0.0,Jawa,2000.0,1998.0,19.0,1.0,0.0,0.0,35.0,,1.0,1.0
13.815511,1.0,1.0,1.0,Banten,2007.0,2003.0,,1.0,0.0,0.0,29.0,,1.0,0.0
12.611538,1.0,1.0,1.0,Dayak,2007.0,2005.0,28.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0
6.9077554,0.0,0.0,0.0,Palembang,2000.0,1961.0,15.0,0.0,0.0,0.0,20.0,,1.0,0.0
14.220976,1.0,1.0,1.0,Banten,2007.0,,27.0,1.0,1.0,1.0,,500000.0,1.0,
14.508657,1.0,1.0,0.0,Banten,2007.0,2008.0,28.0,1.0,1.0,1.0,29.0,1000000.0,1.0,0.0
13.3847275,1.0,1.0,0.0,Banten,2007.0,2004.0,27.0,1.0,1.0,0.0,31.0,1000000.0,1.0,0.0
14.508657,1.0,1.0,1.0,Palembang,2007.0,2006.0,27.0,1.0,1.0,1.0,28.0,5000000.0,1.0,0.0
13.820498,1.0,1.0,0.0,Sunda,2000.0,1999.0,23.0,1.0,1.0,0.0,27.0,,1.0,0.0
12.611538,1.0,1.0,1.0,Palembang,2007.0,,35.0,1.0,1.0,0.0,,10000000.0,1.0,
14.508657,0.0,0.0,0.0,Banten,2007.0,,16.0,0.0,0.0,0.0,,0.0,1.0,
12.8346815,1.0,1.0,0.0,Jawa,2000.0,2000.0,23.0,1.0,1.0,0.0,27.0,,1.0,0.0
14.914123,1.0,1.0,0.0,Jawa,2007.0,2004.0,,1.0,1.0,0.0,41.0,,1.0,0.0
10.819778,1.0,1.0,0.0,Banten,2007.0,2000.0,21.0,1.0,1.0,0.0,23.0,300000.0,1.0,0.0
10.819778,1.0,1.0,0.0,Banten,2007.0,1997.0,24.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0
12.206073,1.0,1.0,0.0,Palembang,2007.0,1996.0,21.0,1.0,1.0,0.0,26.0,,1.0,0.0
15.150512,1.0,1.0,1.0,Jawa,2007.0,2002.0,26.0,1.0,1.0,1.0,28.0,,1.0,0.0
10.819778,1.0,0.0,0.0,Banten,2000.0,2000.0,26.0,1.0,1.0,0.0,37.0,,1.0,0.0
0.6931472,0.0,0.0,0.0,Banten,2007.0,1947.0,17.0,1.0,0.0,0.0,,,1.0,
11.289782,1.0,0.0,0.0,Banten,2007.0,,33.0,1.0,1.0,0.0,,,1.0,
12.206073,1.0,0.0,0.0,Banten,2007.0,1993.0,20.0,1.0,1.0,1.0,24.0,,1.0,0.0
12.254863,1.0,1.0,0.0,Jawa,2007.0,2000.0,23.0,1.0,0.0,0.0,,1000000.0,1.0,
9.903487,,,,Banten,2007.0,2006.0,33.0,0.0,0.0,0.0,,500000.0,1.0,
12.611538,1.0,1.0,0.0,Tionghoa,2000.0,2000.0,23.0,1.0,1.0,0.0,23.0,,0.0,0.0
13.815511,1.0,1.0,0.0,Banten,2000.0,1999.0,18.0,1.0,0.0,0.0,26.0,,0.0,0.0
8.517193,0.0,0.0,0.0,Banten,2000.0,1979.0,19.0,0.0,0.0,0.0,21.0,,1.0,0.0
9.2103405,1.0,1.0,0.0,95.0,2007.0,,20.0,0.0,0.0,0.0,,2000000.0,1.0,
8.517193,0.0,0.0,0.0,Jawa,2000.0,1998.0,21.0,0.0,0.0,0.0,32.0,,1.0,0.0
,,,,Tionghoa,2000.0,,,0.0,0.0,0.0,,,0.0,
,1.0,0.0,0.0,Jawa,2007.0,2004.0,20.0,1.0,0.0,0.0,30.0,100000.0,0.0,0.0
,0.0,0.0,0.0,Banten,2000.0,1950.0,16.0,0.0,0.0,0.0,-48.0,0.0,0.0,
9.2103405,1.0,0.0,0.0,Palembang,2007.0,2006.0,25.0,1.0,1.0,0.0,26.0,,1.0,0.0
6.4769726,1.0,1.0,0.0,Banten,2000.0,1970.0,21.0,0.0,0.0,0.0,32.0,,1.0,0.0
11.512925,1.0,0.0,0.0,Jawa,2007.0,2002.0,,0.0,0.0,0.0,48.0,,1.0,1.0
14.508657,1.0,1.0,1.0,Palembang,2007.0,2004.0,28.0,1.0,1.0,0.0,35.0,5000000.0,1.0,0.0
12.072541,1.0,0.0,0.0,Banten,2000.0,1990.0,17.0,1.0,0.0,0.0,20.0,,1.0,0.0
13.458836,1.0,1.0,0.0,Palembang,2007.0,2001.0,25.0,1.0,1.0,0.0,23.0,0.0,1.0,0.0
,0.0,0.0,0.0,95.0,2000.0,1955.0,18.0,1.0,0.0,0.0,24.0,0.0,0.0,
9.903487,0.0,0.0,0.0,Betawi,2007.0,2007.0,23.0,1.0,0.0,0.0,29.0,0.0,1.0,1.0
11.512925,0.0,0.0,0.0,Banten,2007.0,2006.0,19.0,0.0,0.0,0.0,20.0,100000.0,1.0,0.0
11.289782,0.0,0.0,0.0,Palembang,2000.0,1976.0,20.0,0.0,0.0,0.0,20.0,,1.0,0.0
10.819778,1.0,1.0,0.0,Minang,2000.0,1993.0,21.0,1.0,1.0,1.0,22.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Bugis,2000.0,1998.0,19.0,,,,17.0,,1.0,0.0
14.914123,1.0,1.0,1.0,Jawa,2007.0,2003.0,24.0,1.0,1.0,1.0,24.0,5000000.0,1.0,0.0
15.76142,1.0,0.0,0.0,Palembang,2007.0,,26.0,0.0,0.0,0.0,,3400000.0,1.0,
11.512925,1.0,1.0,0.0,Palembang,2007.0,2000.0,29.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0
18.98144,0.0,0.0,0.0,Palembang,2000.0,1998.0,31.0,0.0,0.0,0.0,73.0,,1.0,0.0
12.206073,1.0,1.0,0.0,Betawi,2007.0,,22.0,0.0,0.0,0.0,,0.0,1.0,
14.285514,1.0,1.0,1.0,Palembang,2007.0,2002.0,24.0,1.0,1.0,1.0,24.0,700000.0,1.0,0.0
15.137266,1.0,1.0,1.0,Palembang,2007.0,2005.0,25.0,1.0,1.0,1.0,24.0,8000000.0,1.0,0.0
13.997832,1.0,1.0,0.0,Banten,2007.0,2007.0,21.0,1.0,1.0,0.0,29.0,2000000.0,1.0,1.0
6.9077554,0.0,0.0,0.0,Palembang,2000.0,1979.0,18.0,0.0,0.0,0.0,27.0,,1.0,0.0
14.403297,1.0,1.0,1.0,Palembang,2007.0,2006.0,29.0,1.0,1.0,1.0,28.0,10000000.0,1.0,0.0
11.91839,0.0,0.0,0.0,Jawa,2000.0,1999.0,20.0,0.0,0.0,0.0,21.0,,1.0,0.0
12.206073,0.0,0.0,0.0,Palembang,2000.0,1994.0,35.0,1.0,0.0,0.0,31.0,,1.0,0.0
9.903487,1.0,1.0,1.0,Palembang,2007.0,1975.0,22.0,1.0,1.0,0.0,23.0,,1.0,0.0
12.611538,1.0,1.0,0.0,Palembang,2007.0,1962.0,23.0,1.0,0.0,0.0,,,1.0,
16.118095,1.0,1.0,1.0,Palembang,2007.0,2003.0,27.0,1.0,1.0,1.0,27.0,2000000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Betawi,2000.0,1994.0,18.0,0.0,0.0,0.0,21.0,,1.0,0.0
14.508657,1.0,1.0,1.0,Banten,2007.0,2001.0,23.0,1.0,1.0,1.0,32.0,3000000.0,1.0,0.0
14.220976,1.0,1.0,0.0,Palembang,2007.0,2007.0,20.0,1.0,1.0,0.0,25.0,1500000.0,1.0,0.0
11.91839,1.0,1.0,0.0,Sunda,2000.0,1998.0,27.0,1.0,0.0,0.0,25.0,,1.0,0.0
13.815511,1.0,1.0,0.0,Palembang,2007.0,2006.0,30.0,1.0,1.0,1.0,26.0,5000000.0,1.0,0.0
6.9077554,,,,Palembang,2000.0,1960.0,14.0,0.0,0.0,0.0,,0.0,1.0,
11.91839,1.0,1.0,0.0,Betawi,2007.0,2006.0,18.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0
6.9077554,0.0,0.0,0.0,Palembang,2000.0,1982.0,16.0,0.0,0.0,0.0,26.0,,1.0,0.0
11.512925,0.0,0.0,0.0,Palembang,2000.0,1968.0,19.0,0.0,0.0,0.0,23.0,100000.0,1.0,
9.2103405,1.0,0.0,0.0,Palembang,2007.0,2006.0,34.0,0.0,0.0,0.0,40.0,2000000.0,1.0,0.0
12.100712,1.0,1.0,0.0,Palembang,2000.0,1985.0,21.0,1.0,1.0,0.0,25.0,,1.0,0.0
14.403297,1.0,1.0,1.0,Palembang,2007.0,2007.0,23.0,1.0,1.0,0.0,25.0,5000000.0,1.0,0.0
14.220976,1.0,1.0,0.0,Palembang,2007.0,2006.0,22.0,1.0,1.0,1.0,24.0,1000000.0,1.0,0.0
