year,municode,sv_beneficiaries,sv_amount,population_2020,forest_total_2010,forest_loss
2015,19016.0,0.0,0.0,3256.0,15924.0,3.0
2016,19016.0,0.0,0.0,3256.0,15924.0,15.0
2017,19016.0,0.0,0.0,3256.0,15924.0,22.0
2018,19016.0,0.0,0.0,3256.0,15924.0,5.0
2019,19016.0,0.0,0.0,3256.0,15924.0,3.0
2020,19016.0,0.0,0.0,3256.0,15924.0,14.0
2021,19016.0,0.0,0.0,3256.0,15924.0,14.0
2022,19016.0,0.0,0.0,3256.0,15924.0,22.0
2023,19016.0,0.0,0.0,3256.0,15924.0,37.0
2010,19017.0,0.0,0.0,40903.0,83181.0,119.0
2011,19017.0,0.0,0.0,40903.0,83181.0,654.0
2012,19017.0,0.0,0.0,40903.0,83181.0,36.0
2013,19017.0,0.0,0.0,40903.0,83181.0,37.0
2014,19017.0,0.0,0.0,40903.0,83181.0,8.0
2015,19017.0,0.0,0.0,40903.0,83181.0,1.0
2016,19017.0,0.0,0.0,40903.0,83181.0,12.0
2017,19017.0,0.0,0.0,40903.0,83181.0,1.0
2018,19017.0,0.0,0.0,40903.0,83181.0,3.0
2019,19017.0,0.0,0.0,40903.0,83181.0,0.0
2020,19017.0,0.0,0.0,40903.0,83181.0,9.0
2021,19017.0,0.0,0.0,40903.0,83181.0,923.0
2022,19017.0,0.0,0.0,40903.0,83181.0,63.0
2023,19017.0,0.0,0.0,40903.0,83181.0,5.0
2010,19018.0,0.0,0.0,397205.0,7363.0,0.0
2011,19018.0,0.0,0.0,397205.0,7363.0,0.0
2012,19018.0,0.0,0.0,397205.0,7363.0,1.0
2013,19018.0,0.0,0.0,397205.0,7363.0,1.0
2014,19018.0,0.0,0.0,397205.0,7363.0,1.0
2015,19018.0,0.0,0.0,397205.0,7363.0,0.0
2016,19018.0,0.0,0.0,397205.0,7363.0,0.0
2017,19018.0,0.0,0.0,397205.0,7363.0,0.0
2018,19018.0,0.0,0.0,397205.0,7363.0,0.0
2019,19018.0,0.0,0.0,397205.0,7363.0,0.0
2020,19018.0,0.0,0.0,397205.0,7363.0,1.0
2021,19018.0,0.0,0.0,397205.0,7363.0,0.0
2022,19018.0,0.0,0.0,397205.0,7363.0,0.0
2023,19018.0,0.0,0.0,397205.0,7363.0,0.0
2010,19019.0,0.0,0.0,132169.0,2987.0,7.0
2011,19019.0,0.0,0.0,132169.0,2987.0,1.0
2012,19019.0,0.0,0.0,132169.0,2987.0,1.0
2013,19019.0,0.0,0.0,132169.0,2987.0,2.0
2014,19019.0,0.0,0.0,132169.0,2987.0,0.0
2015,19019.0,0.0,0.0,132169.0,2987.0,1.0
2016,19019.0,0.0,0.0,132169.0,2987.0,0.0
2017,19019.0,0.0,0.0,132169.0,2987.0,2.0
2018,19019.0,0.0,0.0,132169.0,2987.0,1.0
2019,19019.0,0.0,0.0,132169.0,2987.0,1.0
2020,19019.0,1.0,5000.0,132169.0,2987.0,0.0
2021,19019.0,1.0,5000.0,132169.0,2987.0,1.0
2022,19019.0,0.0,0.0,132169.0,2987.0,0.0
2023,19019.0,0.0,0.0,132169.0,2987.0,0.0
2010,19020.0,0.0,0.0,5506.0,1317.0,29.0
2011,19020.0,0.0,0.0,5506.0,1317.0,36.0
2012,19020.0,0.0,0.0,5506.0,1317.0,32.0
2013,19020.0,0.0,0.0,5506.0,1317.0,8.0
2014,19020.0,0.0,0.0,5506.0,1317.0,10.0
2015,19020.0,0.0,0.0,5506.0,1317.0,3.0
2016,19020.0,0.0,0.0,5506.0,1317.0,10.0
2017,19020.0,0.0,0.0,5506.0,1317.0,14.0
2018,19020.0,0.0,0.0,5506.0,1317.0,3.0
2019,19020.0,0.0,0.0,5506.0,1317.0,6.0
2020,19020.0,0.0,0.0,5506.0,1317.0,2.0
2021,19020.0,0.0,0.0,5506.0,1317.0,3.0
2022,19020.0,0.0,0.0,5506.0,1317.0,3.0
2023,19020.0,0.0,0.0,5506.0,1317.0,5.0
2010,19021.0,0.0,0.0,481213.0,2606.0,3.0
2011,19021.0,0.0,0.0,481213.0,2606.0,4.0
2012,19021.0,0.0,0.0,481213.0,2606.0,7.0
2013,19021.0,0.0,0.0,481213.0,2606.0,5.0
2014,19021.0,0.0,0.0,481213.0,2606.0,10.0
2015,19021.0,0.0,0.0,481213.0,2606.0,2.0
2016,19021.0,0.0,0.0,481213.0,2606.0,5.0
2017,19021.0,0.0,0.0,481213.0,2606.0,2.0
2018,19021.0,0.0,0.0,481213.0,2606.0,3.0
2019,19021.0,0.0,0.0,481213.0,2606.0,9.0
2020,19021.0,0.0,0.0,481213.0,2606.0,0.0
2021,19021.0,0.0,0.0,481213.0,2606.0,4.0
2022,19021.0,0.0,0.0,481213.0,2606.0,6.0
2023,19021.0,0.0,0.0,481213.0,2606.0,13.0
2010,19022.0,0.0,0.0,14109.0,15913.0,621.0
2011,19022.0,0.0,0.0,14109.0,15913.0,315.0
2012,19022.0,0.0,0.0,14109.0,15913.0,380.0
2013,19022.0,0.0,0.0,14109.0,15913.0,172.0
2014,19022.0,0.0,0.0,14109.0,15913.0,252.0
2015,19022.0,0.0,0.0,14109.0,15913.0,162.0
2016,19022.0,0.0,0.0,14109.0,15913.0,235.0
2017,19022.0,0.0,0.0,14109.0,15913.0,258.0
2018,19022.0,0.0,0.0,14109.0,15913.0,271.0
2019,19022.0,0.0,0.0,14109.0,15913.0,228.0
2020,19022.0,0.0,0.0,14109.0,15913.0,289.0
2021,19022.0,0.0,0.0,14109.0,15913.0,324.0
2022,19022.0,0.0,0.0,14109.0,15913.0,242.0
2023,19022.0,0.0,0.0,14109.0,15913.0,104.0
2010,19023.0,0.0,0.0,1808.0,613.0,4.0
2011,19023.0,0.0,0.0,1808.0,613.0,3.0
2012,19023.0,0.0,0.0,1808.0,613.0,4.0
2013,19023.0,0.0,0.0,1808.0,613.0,1.0
2014,19023.0,0.0,0.0,1808.0,613.0,1.0
2015,19023.0,0.0,0.0,1808.0,613.0,1.0
2016,19023.0,0.0,0.0,1808.0,613.0,0.0
2017,19023.0,0.0,0.0,1808.0,613.0,2.0
2018,19023.0,0.0,0.0,1808.0,613.0,1.0
2019,19023.0,0.0,0.0,1808.0,613.0,1.0
2020,19023.0,0.0,0.0,1808.0,613.0,9.0
2021,19023.0,0.0,0.0,1808.0,613.0,0.0
2022,19023.0,0.0,0.0,1808.0,613.0,0.0
2023,19023.0,0.0,0.0,1808.0,613.0,1.0
2010,19024.0,0.0,0.0,6282.0,61431.0,16.0
2011,19024.0,0.0,0.0,6282.0,61431.0,75.0
2012,19024.0,0.0,0.0,6282.0,61431.0,3.0
2013,19024.0,0.0,0.0,6282.0,61431.0,68.0
2014,19024.0,0.0,0.0,6282.0,61431.0,15.0
2015,19024.0,0.0,0.0,6282.0,61431.0,0.0
2016,19024.0,0.0,0.0,6282.0,61431.0,0.0
2017,19024.0,0.0,0.0,6282.0,61431.0,3.0
2018,19024.0,0.0,0.0,6282.0,61431.0,10.0
2019,19024.0,0.0,0.0,6282.0,61431.0,1.0
2020,19024.0,0.0,0.0,6282.0,61431.0,1.0
2021,19024.0,0.0,0.0,6282.0,61431.0,794.0
2022,19024.0,0.0,0.0,6282.0,61431.0,45.0
2023,19024.0,0.0,0.0,6282.0,61431.0,38.0
2010,19025.0,0.0,0.0,102149.0,423.0,3.0
2011,19025.0,0.0,0.0,102149.0,423.0,1.0
2012,19025.0,0.0,0.0,102149.0,423.0,6.0
2013,19025.0,0.0,0.0,102149.0,423.0,0.0
2014,19025.0,0.0,0.0,102149.0,423.0,1.0
2015,19025.0,0.0,0.0,102149.0,423.0,2.0
2016,19025.0,0.0,0.0,102149.0,423.0,0.0
2017,19025.0,0.0,0.0,102149.0,423.0,4.0
2018,19025.0,0.0,0.0,102149.0,423.0,1.0
2019,19025.0,1.0,6250.0,102149.0,423.0,0.0
2020,19025.0,1.0,5000.0,102149.0,423.0,3.0
2021,19025.0,1.0,5000.0,102149.0,423.0,0.0
2022,19025.0,0.0,0.0,102149.0,423.0,4.0
2023,19025.0,0.0,0.0,102149.0,423.0,4.0
2010,19026.0,0.0,0.0,643143.0,1676.0,13.0
2011,19026.0,0.0,0.0,643143.0,1676.0,12.0
2012,19026.0,0.0,0.0,643143.0,1676.0,1.0
2013,19026.0,0.0,0.0,643143.0,1676.0,1.0
2014,19026.0,0.0,0.0,643143.0,1676.0,5.0
2015,19026.0,0.0,0.0,643143.0,1676.0,4.0
2016,19026.0,0.0,0.0,643143.0,1676.0,5.0
2017,19026.0,0.0,0.0,643143.0,1676.0,0.0
2018,19026.0,0.0,0.0,643143.0,1676.0,3.0
2019,19026.0,0.0,0.0,643143.0,1676.0,3.0
2020,19026.0,0.0,0.0,643143.0,1676.0,0.0
2021,19026.0,0.0,0.0,643143.0,1676.0,0.0
2022,19026.0,0.0,0.0,643143.0,1676.0,2.0
2023,19026.0,0.0,0.0,643143.0,1676.0,1.0
2010,19027.0,0.0,0.0,1959.0,1747.0,15.0
2011,19027.0,0.0,0.0,1959.0,1747.0,13.0
2012,19027.0,0.0,0.0,1959.0,1747.0,22.0
2013,19027.0,0.0,0.0,1959.0,1747.0,3.0
2014,19027.0,0.0,0.0,1959.0,1747.0,5.0
2015,19027.0,0.0,0.0,1959.0,1747.0,16.0
2016,19027.0,0.0,0.0,1959.0,1747.0,3.0
2017,19027.0,0.0,0.0,1959.0,1747.0,19.0
2018,19027.0,0.0,0.0,1959.0,1747.0,3.0
2019,19027.0,0.0,0.0,1959.0,1747.0,13.0
2020,19027.0,0.0,0.0,1959.0,1747.0,4.0
2021,19027.0,0.0,0.0,1959.0,1747.0,11.0
2022,19027.0,0.0,0.0,1959.0,1747.0,4.0
2023,19027.0,0.0,0.0,1959.0,1747.0,1.0
2010,19028.0,0.0,0.0,1386.0,32301.0,5.0
2011,19028.0,0.0,0.0,1386.0,32301.0,13.0
2012,19028.0,0.0,0.0,1386.0,32301.0,4.0
2013,19028.0,0.0,0.0,1386.0,32301.0,4.0
2014,19028.0,0.0,0.0,1386.0,32301.0,1.0
2015,19028.0,0.0,0.0,1386.0,32301.0,1.0
2016,19028.0,0.0,0.0,1386.0,32301.0,0.0
2017,19028.0,0.0,0.0,1386.0,32301.0,1.0
2018,19028.0,0.0,0.0,1386.0,32301.0,0.0
2019,19028.0,0.0,0.0,1386.0,32301.0,3.0
2020,19028.0,0.0,0.0,1386.0,32301.0,1.0
2021,19028.0,0.0,0.0,1386.0,32301.0,0.0
2022,19028.0,0.0,0.0,1386.0,32301.0,0.0
2023,19028.0,0.0,0.0,1386.0,32301.0,2.0
2010,19030.0,0.0,0.0,3298.0,42032.0,28.0
2011,19030.0,0.0,0.0,3298.0,42032.0,11.0
2012,19030.0,0.0,0.0,3298.0,42032.0,16.0
2013,19030.0,0.0,0.0,3298.0,42032.0,46.0
2014,19030.0,0.0,0.0,3298.0,42032.0,6.0
2015,19030.0,0.0,0.0,3298.0,42032.0,1.0
2016,19030.0,0.0,0.0,3298.0,42032.0,0.0
2017,19030.0,0.0,0.0,3298.0,42032.0,0.0
2018,19030.0,0.0,0.0,3298.0,42032.0,1.0
2019,19030.0,0.0,0.0,3298.0,42032.0,1.0
2020,19030.0,0.0,0.0,3298.0,42032.0,0.0
2021,19030.0,0.0,0.0,3298.0,42032.0,198.0
2022,19030.0,0.0,0.0,3298.0,42032.0,1.0
2023,19030.0,0.0,0.0,3298.0,42032.0,0.0
2010,19031.0,0.0,0.0,471523.0,8400.0,106.0
2011,19031.0,0.0,0.0,471523.0,8400.0,86.0
2012,19031.0,0.0,0.0,471523.0,8400.0,26.0
2013,19031.0,0.0,0.0,471523.0,8400.0,8.0
2014,19031.0,0.0,0.0,471523.0,8400.0,40.0
2015,19031.0,0.0,0.0,471523.0,8400.0,29.0
2016,19031.0,0.0,0.0,471523.0,8400.0,60.0
2017,19031.0,0.0,0.0,471523.0,8400.0,51.0
2018,19031.0,0.0,0.0,471523.0,8400.0,73.0
2019,19031.0,0.0,0.0,471523.0,8400.0,61.0
2020,19031.0,0.0,0.0,471523.0,8400.0,42.0
2021,19031.0,0.0,0.0,471523.0,8400.0,79.0
2022,19031.0,0.0,0.0,471523.0,8400.0,53.0
2023,19031.0,0.0,0.0,471523.0,8400.0,56.0
2010,19032.0,0.0,0.0,5351.0,18490.0,85.0
2011,19032.0,0.0,0.0,5351.0,18490.0,56.0
2012,19032.0,0.0,0.0,5351.0,18490.0,7.0
2013,19032.0,0.0,0.0,5351.0,18490.0,6.0
2014,19032.0,0.0,0.0,5351.0,18490.0,4.0
2015,19032.0,0.0,0.0,5351.0,18490.0,8.0
2016,19032.0,0.0,0.0,5351.0,18490.0,3.0
2017,19032.0,0.0,0.0,5351.0,18490.0,2.0
2018,19032.0,0.0,0.0,5351.0,18490.0,3.0
2019,19032.0,0.0,0.0,5351.0,18490.0,1.0
2020,19032.0,0.0,0.0,5351.0,18490.0,1.0
2021,19032.0,0.0,0.0,5351.0,18490.0,6.0
2022,19032.0,0.0,0.0,5351.0,18490.0,6.0
2023,19032.0,0.0,0.0,5351.0,18490.0,31.0
2010,19033.0,0.0,0.0,84666.0,89479.0,447.0
2011,19033.0,0.0,0.0,84666.0,89479.0,380.0
2012,19033.0,0.0,0.0,84666.0,89479.0,479.0
2013,19033.0,0.0,0.0,84666.0,89479.0,273.0
2014,19033.0,0.0,0.0,84666.0,89479.0,130.0
2015,19033.0,0.0,0.0,84666.0,89479.0,204.0
2016,19033.0,0.0,0.0,84666.0,89479.0,561.0
2017,19033.0,0.0,0.0,84666.0,89479.0,357.0
2018,19033.0,0.0,0.0,84666.0,89479.0,309.0
2019,19033.0,0.0,0.0,84666.0,89479.0,310.0
2020,19033.0,0.0,0.0,84666.0,89479.0,254.0
2021,19033.0,0.0,0.0,84666.0,89479.0,603.0
2022,19033.0,0.0,0.0,84666.0,89479.0,396.0
2023,19033.0,0.0,0.0,84666.0,89479.0,202.0
2010,19034.0,0.0,0.0,5119.0,359.0,3.0
2011,19034.0,0.0,0.0,5119.0,359.0,1.0
2012,19034.0,0.0,0.0,5119.0,359.0,4.0
2013,19034.0,0.0,0.0,5119.0,359.0,0.0
2014,19034.0,0.0,0.0,5119.0,359.0,0.0
2015,19034.0,0.0,0.0,5119.0,359.0,3.0
2016,19034.0,0.0,0.0,5119.0,359.0,4.0
2017,19034.0,0.0,0.0,5119.0,359.0,0.0
2018,19034.0,0.0,0.0,5119.0,359.0,0.0
2019,19034.0,0.0,0.0,5119.0,359.0,0.0
2020,19034.0,0.0,0.0,5119.0,359.0,0.0
2021,19034.0,0.0,0.0,5119.0,359.0,0.0
2022,19034.0,0.0,0.0,5119.0,359.0,1.0
2023,19034.0,0.0,0.0,5119.0,359.0,0.0
2010,19035.0,0.0,0.0,1483.0,367.0,4.0
2011,19035.0,0.0,0.0,1483.0,367.0,10.0
2012,19035.0,0.0,0.0,1483.0,367.0,3.0
2013,19035.0,0.0,0.0,1483.0,367.0,0.0
2014,19035.0,0.0,0.0,1483.0,367.0,3.0
2015,19035.0,0.0,0.0,1483.0,367.0,3.0
2016,19035.0,0.0,0.0,1483.0,367.0,2.0
2017,19035.0,0.0,0.0,1483.0,367.0,5.0
2018,19035.0,0.0,0.0,1483.0,367.0,0.0
2019,19035.0,0.0,0.0,1483.0,367.0,1.0
2020,19035.0,0.0,0.0,1483.0,367.0,1.0
2021,19035.0,0.0,0.0,1483.0,367.0,1.0
2022,19035.0,0.0,0.0,1483.0,367.0,0.0
2023,19035.0,0.0,0.0,1483.0,367.0,0.0
2010,19036.0,0.0,0.0,7652.0,1558.0,0.0
2011,19036.0,0.0,0.0,7652.0,1558.0,1.0
2012,19036.0,0.0,0.0,7652.0,1558.0,0.0
2013,19036.0,0.0,0.0,7652.0,1558.0,0.0
2014,19036.0,0.0,0.0,7652.0,1558.0,0.0
2015,19036.0,0.0,0.0,7652.0,1558.0,0.0
2016,19036.0,0.0,0.0,7652.0,1558.0,0.0
2017,19036.0,0.0,0.0,7652.0,1558.0,0.0
2018,19036.0,0.0,0.0,7652.0,1558.0,0.0
2019,19036.0,0.0,0.0,7652.0,1558.0,0.0
2020,19036.0,0.0,0.0,7652.0,1558.0,0.0
2021,19036.0,0.0,0.0,7652.0,1558.0,5.0
2022,19036.0,0.0,0.0,7652.0,1558.0,0.0
2023,19036.0,0.0,0.0,7652.0,1558.0,0.0
2010,19037.0,0.0,0.0,6048.0,8891.0,5.0
2011,19037.0,0.0,0.0,6048.0,8891.0,40.0
2012,19037.0,0.0,0.0,6048.0,8891.0,0.0
2013,19037.0,0.0,0.0,6048.0,8891.0,3.0
2014,19037.0,0.0,0.0,6048.0,8891.0,6.0
2015,19037.0,0.0,0.0,6048.0,8891.0,0.0
2016,19037.0,0.0,0.0,6048.0,8891.0,0.0
2017,19037.0,0.0,0.0,6048.0,8891.0,0.0
2018,19037.0,0.0,0.0,6048.0,8891.0,8.0
2019,19037.0,0.0,0.0,6048.0,8891.0,0.0
2020,19037.0,0.0,0.0,6048.0,8891.0,1.0
2021,19037.0,0.0,0.0,6048.0,8891.0,0.0
2022,19037.0,0.0,0.0,6048.0,8891.0,35.0
2023,19037.0,0.0,0.0,6048.0,8891.0,1.0
2010,19038.0,0.0,0.0,67428.0,56972.0,444.0
2011,19038.0,0.0,0.0,67428.0,56972.0,332.0
2012,19038.0,0.0,0.0,67428.0,56972.0,295.0
2013,19038.0,0.0,0.0,67428.0,56972.0,177.0
2014,19038.0,0.0,0.0,67428.0,56972.0,263.0
2015,19038.0,0.0,0.0,67428.0,56972.0,127.0
2016,19038.0,0.0,0.0,67428.0,56972.0,203.0
2017,19038.0,0.0,0.0,67428.0,56972.0,428.0
2018,19038.0,0.0,0.0,67428.0,56972.0,255.0
2019,19038.0,0.0,0.0,67428.0,56972.0,215.0
2020,19038.0,1.0,5000.0,67428.0,56972.0,202.0
2021,19038.0,1.0,5000.0,67428.0,56972.0,439.0
2022,19038.0,0.0,0.0,67428.0,56972.0,467.0
2023,19038.0,0.0,0.0,67428.0,56972.0,369.0
2010,19039.0,0.0,0.0,1142994.0,10943.0,76.0
2011,19039.0,0.0,0.0,1142994.0,10943.0,42.0
2012,19039.0,0.0,0.0,1142994.0,10943.0,53.0
2013,19039.0,0.0,0.0,1142994.0,10943.0,29.0
2014,19039.0,0.0,0.0,1142994.0,10943.0,15.0
2015,19039.0,0.0,0.0,1142994.0,10943.0,19.0
2016,19039.0,0.0,0.0,1142994.0,10943.0,35.0
2017,19039.0,0.0,0.0,1142994.0,10943.0,16.0
2018,19039.0,0.0,0.0,1142994.0,10943.0,5.0
2019,19039.0,0.0,0.0,1142994.0,10943.0,3.0
2020,19039.0,0.0,0.0,1142994.0,10943.0,16.0
2021,19039.0,0.0,0.0,1142994.0,10943.0,9.0
2022,19039.0,0.0,0.0,1142994.0,10943.0,6.0
2023,19039.0,0.0,0.0,1142994.0,10943.0,12.0
2010,19040.0,0.0,0.0,906.0,652.0,26.0
2011,19040.0,0.0,0.0,906.0,652.0,18.0
2012,19040.0,0.0,0.0,906.0,652.0,59.0
2013,19040.0,0.0,0.0,906.0,652.0,7.0
2014,19040.0,0.0,0.0,906.0,652.0,10.0
2015,19040.0,0.0,0.0,906.0,652.0,0.0
2016,19040.0,0.0,0.0,906.0,652.0,0.0
2017,19040.0,0.0,0.0,906.0,652.0,1.0
2018,19040.0,0.0,0.0,906.0,652.0,5.0
2019,19040.0,0.0,0.0,906.0,652.0,0.0
2020,19040.0,0.0,0.0,906.0,652.0,0.0
2021,19040.0,0.0,0.0,906.0,652.0,0.0
2022,19040.0,0.0,0.0,906.0,652.0,0.0
2023,19040.0,0.0,0.0,906.0,652.0,0.0
2010,19041.0,0.0,0.0,147624.0,5320.0,151.0
2011,19041.0,0.0,0.0,147624.0,5320.0,45.0
2012,19041.0,0.0,0.0,147624.0,5320.0,95.0
2013,19041.0,0.0,0.0,147624.0,5320.0,10.0
2014,19041.0,0.0,0.0,147624.0,5320.0,15.0
2015,19041.0,0.0,0.0,147624.0,5320.0,27.0
2016,19041.0,0.0,0.0,147624.0,5320.0,23.0
2017,19041.0,0.0,0.0,147624.0,5320.0,12.0
2018,19041.0,0.0,0.0,147624.0,5320.0,21.0
2019,19041.0,0.0,0.0,147624.0,5320.0,9.0
2020,19041.0,0.0,0.0,147624.0,5320.0,8.0
2021,19041.0,0.0,0.0,147624.0,5320.0,18.0
2022,19041.0,0.0,0.0,147624.0,5320.0,23.0
2023,19041.0,0.0,0.0,147624.0,5320.0,80.0
2010,19042.0,0.0,0.0,5389.0,6701.0,300.0
2011,19042.0,0.0,0.0,5389.0,6701.0,82.0
2012,19042.0,0.0,0.0,5389.0,6701.0,162.0
2013,19042.0,0.0,0.0,5389.0,6701.0,38.0
2014,19042.0,0.0,0.0,5389.0,6701.0,37.0
2015,19042.0,0.0,0.0,5389.0,6701.0,47.0
2016,19042.0,0.0,0.0,5389.0,6701.0,89.0
2017,19042.0,0.0,0.0,5389.0,6701.0,24.0
2018,19042.0,0.0,0.0,5389.0,6701.0,31.0
2019,19042.0,0.0,0.0,5389.0,6701.0,25.0
2020,19042.0,0.0,0.0,5389.0,6701.0,16.0
2021,19042.0,0.0,0.0,5389.0,6701.0,47.0
2022,19042.0,0.0,0.0,5389.0,6701.0,27.0
2023,19042.0,0.0,0.0,5389.0,6701.0,33.0
2010,19043.0,0.0,0.0,2377.0,55992.0,50.0
2011,19043.0,0.0,0.0,2377.0,55992.0,14.0
2012,19043.0,0.0,0.0,2377.0,55992.0,13.0
2013,19043.0,0.0,0.0,2377.0,55992.0,27.0
2014,19043.0,0.0,0.0,2377.0,55992.0,62.0
2015,19043.0,0.0,0.0,2377.0,55992.0,1.0
2016,19043.0,0.0,0.0,2377.0,55992.0,7.0
2017,19043.0,0.0,0.0,2377.0,55992.0,3.0
2018,19043.0,0.0,0.0,2377.0,55992.0,10.0
2019,19043.0,0.0,0.0,2377.0,55992.0,0.0
2020,19043.0,0.0,0.0,2377.0,55992.0,2.0
2021,19043.0,0.0,0.0,2377.0,55992.0,583.0
2022,19043.0,0.0,0.0,2377.0,55992.0,76.0
2023,19043.0,0.0,0.0,2377.0,55992.0,5.0
2010,19044.0,0.0,0.0,34709.0,15241.0,36.0
2011,19044.0,0.0,0.0,34709.0,15241.0,76.0
2012,19044.0,0.0,0.0,34709.0,15241.0,57.0
2013,19044.0,0.0,0.0,34709.0,15241.0,16.0
2014,19044.0,0.0,0.0,34709.0,15241.0,10.0
2015,19044.0,0.0,0.0,34709.0,15241.0,7.0
2016,19044.0,0.0,0.0,34709.0,15241.0,2.0
2017,19044.0,0.0,0.0,34709.0,15241.0,7.0
2018,19044.0,0.0,0.0,34709.0,15241.0,14.0
2019,19044.0,0.0,0.0,34709.0,15241.0,26.0
2020,19044.0,0.0,0.0,34709.0,15241.0,18.0
2021,19044.0,0.0,0.0,34709.0,15241.0,5.0
2022,19044.0,0.0,0.0,34709.0,15241.0,10.0
2023,19044.0,0.0,0.0,34709.0,15241.0,115.0
2010,19045.0,0.0,0.0,86766.0,31355.0,22.0
2011,19045.0,0.0,0.0,86766.0,31355.0,58.0
2012,19045.0,0.0,0.0,86766.0,31355.0,6.0
2013,19045.0,0.0,0.0,86766.0,31355.0,7.0
2014,19045.0,0.0,0.0,86766.0,31355.0,8.0
2015,19045.0,0.0,0.0,86766.0,31355.0,0.0
2016,19045.0,0.0,0.0,86766.0,31355.0,5.0
2017,19045.0,0.0,0.0,86766.0,31355.0,12.0
2018,19045.0,0.0,0.0,86766.0,31355.0,1.0
2019,19045.0,0.0,0.0,86766.0,31355.0,5.0
2020,19045.0,0.0,0.0,86766.0,31355.0,33.0
2021,19045.0,0.0,0.0,86766.0,31355.0,12.0
2022,19045.0,0.0,0.0,86766.0,31355.0,4.0
2023,19045.0,0.0,0.0,86766.0,31355.0,2.0
2010,19046.0,0.0,0.0,412199.0,302.0,7.0
2011,19046.0,0.0,0.0,412199.0,302.0,11.0
2012,19046.0,0.0,0.0,412199.0,302.0,12.0
2013,19046.0,0.0,0.0,412199.0,302.0,8.0
2014,19046.0,0.0,0.0,412199.0,302.0,18.0
2015,19046.0,0.0,0.0,412199.0,302.0,15.0
2016,19046.0,0.0,0.0,412199.0,302.0,25.0
2017,19046.0,0.0,0.0,412199.0,302.0,11.0
2018,19046.0,0.0,0.0,412199.0,302.0,1.0
2019,19046.0,1.0,10000.0,412199.0,302.0,3.0
2020,19046.0,0.0,0.0,412199.0,302.0,3.0
2021,19046.0,0.0,0.0,412199.0,302.0,7.0
2022,19046.0,0.0,0.0,412199.0,302.0,3.0
2023,19046.0,0.0,0.0,412199.0,302.0,27.0
2010,19047.0,0.0,0.0,16086.0,1784.0,0.0
2011,19047.0,0.0,0.0,16086.0,1784.0,0.0
2012,19047.0,0.0,0.0,16086.0,1784.0,1.0
2013,19047.0,0.0,0.0,16086.0,1784.0,0.0
2014,19047.0,0.0,0.0,16086.0,1784.0,0.0
2015,19047.0,0.0,0.0,16086.0,1784.0,0.0
2016,19047.0,0.0,0.0,16086.0,1784.0,0.0
2017,19047.0,0.0,0.0,16086.0,1784.0,0.0
2018,19047.0,0.0,0.0,16086.0,1784.0,0.0
2019,19047.0,0.0,0.0,16086.0,1784.0,2.0
2020,19047.0,0.0,0.0,16086.0,1784.0,0.0
2021,19047.0,0.0,0.0,16086.0,1784.0,0.0
2022,19047.0,0.0,0.0,16086.0,1784.0,0.0
2023,19047.0,0.0,0.0,16086.0,1784.0,0.0
2010,19048.0,0.0,0.0,306322.0,38220.0,57.0
2011,19048.0,0.0,0.0,306322.0,38220.0,3.0
2012,19048.0,0.0,0.0,306322.0,38220.0,12.0
2013,19048.0,0.0,0.0,306322.0,38220.0,5.0
2014,19048.0,0.0,0.0,306322.0,38220.0,6.0
2015,19048.0,0.0,0.0,306322.0,38220.0,3.0
2016,19048.0,0.0,0.0,306322.0,38220.0,10.0
2017,19048.0,0.0,0.0,306322.0,38220.0,11.0
2018,19048.0,0.0,0.0,306322.0,38220.0,18.0
2019,19048.0,0.0,0.0,306322.0,38220.0,99.0
2020,19048.0,0.0,0.0,306322.0,38220.0,3.0
2021,19048.0,0.0,0.0,306322.0,38220.0,4.0
2022,19048.0,0.0,0.0,306322.0,38220.0,9.0
2023,19048.0,0.0,0.0,306322.0,38220.0,1081.0
2010,19049.0,0.0,0.0,46784.0,58691.0,164.0
2011,19049.0,0.0,0.0,46784.0,58691.0,42.0
2012,19049.0,0.0,0.0,46784.0,58691.0,32.0
2013,19049.0,0.0,0.0,46784.0,58691.0,101.0
2014,19049.0,0.0,0.0,46784.0,58691.0,83.0
2015,19049.0,0.0,0.0,46784.0,58691.0,16.0
2016,19049.0,0.0,0.0,46784.0,58691.0,33.0
2017,19049.0,0.0,0.0,46784.0,58691.0,56.0
2018,19049.0,0.0,0.0,46784.0,58691.0,57.0
2019,19049.0,0.0,0.0,46784.0,58691.0,30.0
2020,19049.0,0.0,0.0,46784.0,58691.0,50.0
2021,19049.0,0.0,0.0,46784.0,58691.0,2077.0
2022,19049.0,0.0,0.0,46784.0,58691.0,1220.0
2023,19049.0,0.0,0.0,46784.0,58691.0,392.0
2010,19050.0,0.0,0.0,1552.0,3362.0,28.0
2011,19050.0,0.0,0.0,1552.0,3362.0,33.0
2012,19050.0,0.0,0.0,1552.0,3362.0,82.0
2013,19050.0,0.0,0.0,1552.0,3362.0,15.0
2014,19050.0,0.0,0.0,1552.0,3362.0,10.0
2015,19050.0,0.0,0.0,1552.0,3362.0,2.0
2016,19050.0,0.0,0.0,1552.0,3362.0,5.0
2017,19050.0,0.0,0.0,1552.0,3362.0,4.0
2018,19050.0,0.0,0.0,1552.0,3362.0,9.0
2019,19050.0,0.0,0.0,1552.0,3362.0,6.0
